Hour,from,to,Flow,Pn,Pb
1,32,5,-344.2864672591202,0.0,344.2864672591202
1,85,44,-181.85165851103926,0.0,181.85165851103926
1,19,58,95.19830344453722,0.0,0.0
1,58,13,-61.59527198351906,0.0,61.59527198351904
1,55,62,257.1362585024318,0.0,0.0
1,55,25,-222.9060678036491,0.0,222.90606780364908
1,55,64,253.57076743706176,0.0,0.0
1,55,57,-216.63566508826585,0.0,216.63566508826568
1,20,88,-121.01983204147301,0.0,121.01983204147268
1,20,35,-1.104136488640082,0.0,1.1041364886400808
1,20,8,0.10666346381185143,0.0,0.0
1,20,2,-2.0052979191387394,0.0,2.0052979191387386
1,20,61,-56.06542879430109,0.0,56.065428794301084
1,20,84,273.25500426229763,0.0,0.0
1,20,52,-2.9488314561405606,0.0,2.9488314561405584
1,88,8,0.793007895833615,0.0,0.0
1,88,61,-7.910349791611105,0.0,7.9103497916111
1,88,84,53.8424577032898,0.0,0.0
1,79,17,13.527955716068933,0.0,0.0
1,79,10,-305.66218048198755,0.0,305.6621804819873
1,79,87,15.532360281400686,0.0,0.0
1,79,83,-191.76205128561497,0.0,191.7620512856148
1,35,26,8.727814915980481,0.0,0.0
1,26,39,-168.33738198005037,0.0,168.33738198005017
1,61,26,0.21441020175672937,0.0,0.0
1,67,26,-2.758955990552395,0.0,2.7589559905523906
1,40,26,-5.743794016898402,0.0,5.743794016898377
1,77,26,-0.13263262174943824,0.0,0.1326326217494378
1,46,26,-1.3232671565928302,0.0,1.3232671565928271
1,3,26,8.87124034557413,0.0,0.0
1,28,26,1.2403570509560284,0.0,0.0
1,43,26,-57.77001940593111,0.0,57.77001940593101
1,41,26,-2.999632047650162,0.0,2.9996320476501523
1,35,50,-301.17033608893723,0.0,301.17033608893723
1,42,35,6.110731135291923,0.0,0.0
1,2,35,46.65313822480953,0.0,0.0
1,61,35,0.1645363860005978,0.0,0.0
1,67,35,-2.3387645715473067,0.0,2.3387645715473067
1,40,35,-16.02986876475685,0.0,16.02986876475684
1,77,35,-0.4154337994660955,0.0,0.4154337994660948
1,46,35,-33.97649674017575,0.0,33.97649674017575
1,3,35,-0.34826299076803274,0.0,0.34826299076802947
1,52,35,0.2867376719458957,0.0,0.0
1,28,35,0.8435674292518897,0.0,0.0
1,43,35,-3.741452401679389,0.0,3.741452401679389
1,41,35,-73.26669816552715,0.0,73.26669816552715
1,50,42,-98.66289614950905,0.0,98.66289614950904
1,39,42,-168.3373819800455,0.0,168.3373819800455
1,44,30,0.0,0.0,0.0
1,44,5,-382.38566071224574,0.0,382.38566071225057
1,44,9,0.0,0.0,0.0
1,19,47,-0.0779962000631818,0.0,0.07799620006318175
1,19,13,9.331634976290838,0.0,0.0
1,17,69,-232.67329306122596,0.0,232.67329306122576
1,17,29,246.20124877729972,0.0,0.0
1,87,69,-211.02749989955947,0.0,211.0274998995593
1,87,1,226.559860180965,0.0,0.0
1,11,5,-720.2506474121146,0.0,720.2506474121146
1,11,81,578.2209451055055,0.0,0.0
1,81,12,234.4268222620573,0.0,0.0
1,81,83,343.79412284396403,0.0,0.0
1,10,18,152.06809173375976,0.0,0.0
1,10,63,-457.73027221574256,0.0,457.73027221574256
1,7,69,1699.9999999996423,0.0,0.0
1,21,69,491.1475321839846,0.0,0.0
1,21,54,-925.9094606188555,0.0,925.9094606188557
1,21,57,434.7619284391942,0.0,0.0
1,59,83,-152.03207155835395,0.0,152.03207155835395
1,2,42,121.07893770419767,0.0,0.0
1,27,57,-218.12626335093316,0.0,218.12626335093316
1,8,36,-263.6465340991141,0.0,263.6465340991141
1,8,84,32.23774394988893,0.0,0.0
1,36,31,-45.52027074817126,0.0,45.520270748171185
1,2,61,4.5759239471713355,0.0,0.0
1,2,52,1.184793938452196,0.0,0.0
1,84,61,-18.960963741485866,0.0,18.960963741485866
1,52,61,62.520201085089326,0.0,0.0
1,5,76,252.24741467967982,0.0,0.0
1,5,63,752.1451844581736,0.0,0.0
1,5,89,-599.9999999993602,0.0,599.9999999993602
1,5,71,-599.9999999990512,0.0,599.9999999990512
1,5,56,-795.2416182357299,0.0,795.2416182357349
1,5,48,-788.1587470149618,0.0,788.1587470149618
1,5,60,-1.130831202164827e-09,0.0,1.130831202164827e-09
1,6,34,-332.08499072892437,0.0,332.08499072892437
1,67,6,-1.551479410958529,0.0,1.551479410958529
1,65,6,-14.684061783470545,0.0,14.684061783470536
1,77,6,-75.31281473181828,0.0,75.31281473181825
1,28,6,-8.705025434104236,0.0,8.705025434104229
1,43,6,-4.738421705030872,0.0,4.738421705030872
1,41,6,-3.9738410696591644,0.0,3.973841069659164
1,48,24,510.97125298505625,0.0,0.0
1,48,68,-1299.1300000000083,0.0,1299.1300000000083
1,84,23,-245.38955216689817,0.0,245.38955216689817
1,37,54,901.2382069040106,0.0,0.0
1,51,54,0.0,0.0,0.0
1,33,45,6.031681169575407,0.0,0.0
1,67,33,-45.7564228730805,0.0,45.75642287308048
1,40,33,-0.3204484249748615,0.0,0.3204484249748609
1,33,65,-4.7763634660061705,0.0,4.776363466006103
1,3,33,-0.0647704958039665,0.0,0.06477049580396588
