Hour,Bus,Load,Voltage,Carbon Intensity,Generation,Cost,Emissions
1,71,-0.0,16.114987206674197,573.5313347660187,600.0,13510.674,304652.45294117654
1,72,-37.424303340537115,3.9400158138169976,1000.0,0.0,0.0,0.0
1,73,-0.0,-0.20754386195753582,469.12981963269203,0.0,0.0,0.0
1,74,-0.0,0.07152075344930253,451.0136496503749,0.0,0.0,0.0
1,75,-0.0,-7.152523132952538,0.0,0.0,0.0,0.0
1,76,-0.0,14.970541820029293,534.4628635942184,0.0,0.0,0.0
1,77,-606.8559122266252,-9.585265772565329,835.9905030332492,0.0,0.0,0.0
1,78,-0.0,-8.507948362199153,495.7608083101478,0.0,0.0,0.0
1,79,-0.0,1.1676362904198974,399.96000803490574,0.0,0.0,0.0
1,80,1299.13,54.997573892812404,0.0,0.0,0.0,0.0
1,81,-0.0,4.432179738498962,363.3415382098743,16.188573917863675,506.2376382376729,6679.559461135978
1,82,-0.0,5.712430820024835,372.10082957920946,0.0,0.0,0.0
1,83,-0.0,1.9343572242257303,415.2479980918881,0.0,0.0,0.0
1,84,-880.8219803263019,-16.643592394730703,1000.0,0.0,0.0,0.0
1,85,-0.0,8.040694412011831,691.274905869574,0.0,0.0,0.0
1,86,-0.0,0.3372370248740779,588.9570169756885,0.0,0.0,0.0
1,87,-0.0,0.9935684293084086,442.98834409907374,0.0,0.0,0.0
1,88,-17.0473694931984,-12.953634170077876,676.5050364663158,0.0,0.0,0.0
1,89,-0.0,16.126987206674197,467.8304153715251,600.0,10593.2064,238866.41882352944
2,1,-0.0,0.0,731.670681165296,0.0,0.0,0.0
2,2,23.43,-1.2965218121894528,472.93188555944965,0.0,0.0,0.0
2,3,-85.77685835426378,-9.008319982013857,567.3164700738668,0.0,0.0,0.0
2,4,-0.0,19.19662870340119,280.49424631956737,0.0,0.0,0.0
2,5,-0.0,18.856984706670733,263.1488520809005,0.0,0.0,0.0
2,6,-261.9431879215522,2.7486186643852215,775.1189820702084,0.0,0.0,0.0
2,7,-0.0,9.368897864661845,37.04933097167234,1700.0,11197.119700000001,0.0
2,8,-216.61539617488327,-13.828465654022036,450.28512955508995,0.0,0.0,0.0
2,9,-0.0,15.506864268716333,0.0,0.0,0.0,0.0
2,10,-0.0,6.504143569503705,324.0996303024526,0.0,0.0,0.0
2,11,-132.43521150249828,13.808328862998728,319.11532491652014,0.0,0.0,0.0
2,12,-0.0,8.141247368951035,642.5342690734064,0.0,0.0,0.0
2,13,-211.47055875549623,4.404024045000247,783.6647002402734,0.0,0.0,0.0
2,14,-0.0,-8.685733631952289,721.5661971644712,0.0,0.0,0.0
2,15,-0.0,-0.017277145888371814,0.0,0.0,0.0,0.0
2,16,-243.13792011275802,-10.55106916764514,715.6325857947086,0.0,0.0,0.0
2,17,-0.0,0.787332779831955,549.1586355613504,0.0,0.0,0.0
2,18,-0.0,6.440650296601926,400.8009978966098,0.0,0.0,0.0
2,19,-56.469025882445,5.819490867832432,719.9519625036816,0.0,0.0,0.0
2,20,-105.02564663024644,-13.277652460287486,748.232855657985,0.0,0.0,0.0
2,21,-0.0,-0.6602750181643783,180.25193082916869,0.0,0.0,0.0
2,22,357.45,2.9243438207523242,0.0,0.0,0.0,0.0
2,23,-7.6285520356429,-16.41056044342725,430.4090390641579,0.0,0.0,0.0
2,24,-0.0,25.491951072058523,393.46540568606986,0.0,0.0,0.0
2,25,-0.0,-2.6414053558094093,189.22391905696895,0.0,0.0,0.0
2,26,-356.67915971302443,-7.954607000371118,764.988611161656,0.0,0.0,0.0
2,27,-0.0,-5.12728970605421,299.96537894975495,0.0,0.0,0.0
2,28,-267.79765808844087,-1.0893951451933213,602.0225539773172,0.0,0.0,0.0
2,29,-0.0,-0.2682532332162756,718.5233914163143,0.0,0.0,0.0
2,30,-0.0,15.506864268716333,0.0,0.0,0.0,0.0
2,31,-180.7789424260492,-11.610128392546937,478.114912638703,0.0,0.0,0.0
2,32,-321.0289845604096,15.951672396399026,1000.0,0.0,0.0,0.0
2,33,-262.6528206690538,-10.68676514233715,839.5937166790897,0.0,0.0,0.0
2,34,-0.0,2.8218175275568633,519.279153307134,0.0,0.0,0.0
2,35,-200.73736344953355,-6.55099151191871,479.93195789084064,0.0,0.0,0.0
2,36,-0.0,-13.776270090842152,383.74012562026155,0.0,0.0,0.0
2,37,-0.0,-0.8241347857595347,623.6624080165072,98.52044292391804,3210.1148426145514,72384.94252954381
2,38,-0.0,-6.899259061923797,0.0,0.0,0.0,0.0
2,39,-0.0,-7.908616435501009,711.6827416746005,0.0,0.0,0.0
2,40,-263.2737493231178,-10.16063093800472,788.6689676816225,0.0,0.0,0.0
2,41,-298.3118662310125,-9.06777979736811,831.2533794361609,0.0,0.0,0.0
2,42,-0.0,-3.7110451499238133,467.9001186621556,100.0,1676.2466,22117.258754613464
2,43,-346.3894848742503,-9.952445404457526,868.029581255944,0.0,0.0,0.0
2,44,-32.82051457195201,15.506864268716333,420.026729430541,0.0,0.0,0.0
2,45,-0.0,-10.680953215771513,749.7805740925563,21.229999999694943,588.2202893515478,7761.280675708327
2,46,-364.8399363092936,-11.02540772907977,705.34531278909,0.0,0.0,0.0
2,47,-308.3442991988173,5.7591594119541165,660.5222148017552,0.0,0.0,0.0
2,48,-0.0,26.563373903025646,42.80360871078408,0.0,0.0,0.0
2,49,-0.0,-1.6258606458923728,427.0645031198623,0.0,0.0,0.0
2,50,-0.0,-6.48017351191871,455.6626020908045,0.0,0.0,0.0
2,51,-0.0,-0.614768629247676,0.0,0.0,0.0,0.0
2,52,-197.54401608577604,-4.500698612867777,436.53293102437846,0.0,0.0,0.0
2,53,-0.0,0.6333454541132464,0.0,0.0,0.0,0.0
2,54,-0.0,-0.614768629247676,104.87568904574012,0.0,0.0,0.0
2,55,456.66,-5.422194366430006,264.9076738676855,0.0,0.0,0.0
2,56,-0.0,19.28815899004962,41.005442980318996,1200.0,10077.9996,0.0
2,57,-0.0,-4.6043811202079485,237.8827065370694,0.0,0.0,0.0
2,58,-315.76883181955344,0.5396630420104831,1000.0,0.0,0.0,0.0
2,59,-0.0,3.2131682041361493,528.345458361501,0.0,0.0,0.0
2,60,-0.0,18.856984706670733,789.1055962493939,0.0,0.0,0.0
2,61,-289.9736814478679,-5.236493114420477,762.7380617912972,0.0,0.0,0.0
2,62,-0.0,-6.493153108656559,679.8792299754217,0.0,0.0,0.0
2,63,-0.0,8.246337909061689,289.06928607535986,0.0,0.0,0.0
2,64,-0.0,-6.61912475699191,352.08569256451256,0.0,0.0,0.0
2,65,-0.0,-6.899259061923797,676.5118047474949,100.0,2076.0836999999997,27392.914854613467
2,66,179.73,2.364145354113246,0.0,0.0,0.0,0.0
2,67,-471.63966480829424,-12.286615332955419,1000.0,0.0,0.0,0.0
2,68,-0.0,38.04768310302466,0.0,0.0,0.0,0.0
2,69,-0.0,0.6648978646618435,103.31724549702074,0.0,0.0,0.0
2,70,114.36,0.7032594895010176,292.0601902129485,0.0,0.0,0.0
2,71,-0.0,19.234984706670733,573.243740786117,600.0,13510.674,304652.45294117654
2,72,-34.896190358394385,6.095128654698153,1000.0,0.0,0.0,0.0
2,73,-0.0,-0.8340387598636072,476.7265398826005,0.0,0.0,0.0
2,74,-0.0,-0.6264393647205946,445.8794916207658,0.0,0.0,0.0
2,75,-0.0,-4.500698612867777,0.0,0.0,0.0,0.0
2,76,-0.0,18.11121790266297,533.914760097351,0.0,0.0,0.0
2,77,-565.8611528578277,-8.716489569135227,834.7999966326093,0.0,0.0,0.0
2,78,-0.0,-10.500338779909429,317.0062915976776,0.0,0.0,0.0
2,79,-0.0,1.768263661156959,403.92849566702745,0.0,0.0,0.0
2,80,1299.13,58.18289897302466,0.0,0.0,0.0,0.0
2,81,-0.0,8.24529357142719,387.8755892417106,386.54607633092735,12087.795610944793,159492.58498131897
2,82,-0.0,7.747812230071712,371.81174567014295,0.0,0.0,0.0
2,83,-0.0,3.563396613062518,420.7471663831221,0.0,0.0,0.0
2,84,-821.3200715490834,-16.45928788147965,1000.0,0.0,0.0,0.0
2,85,-0.0,11.549621751844313,690.5306375030682,0.0,0.0,0.0
2,86,-0.0,-0.5056208608784747,582.024865852684,0.0,0.0,0.0
2,87,-0.0,0.9026227341106189,548.9067779374565,0.0,0.0,0.0
2,88,-15.8957735440373,-12.914347753790597,659.718694991862,0.0,0.0,0.0
2,89,-0.0,19.246984706670734,467.5081481193617,600.0,10593.2064,238866.41882352944
3,1,-0.0,0.0,730.56169145631,0.0,0.0,0.0
3,2,23.43,-1.140639000101581,475.6784792298303,0.0,0.0,0.0
3,3,-82.7090587116814,-8.685112973202136,564.0730393396141,0.0,0.0,0.0
3,4,-0.0,19.32256881552484,279.34891726927106,0.0,0.0,0.0
3,5,-0.0,18.97661252008958,260.55873853307094,0.0,0.0,0.0
3,6,-252.57481941633418,3.3304879777734433,773.8451329377093,0.0,0.0,0.0
3,7,-0.0,9.370644394487119,36.621682589691865,1700.0,11197.119700000001,0.0
3,8,-208.86817101750356,-13.33867233034201,450.12295771110445,0.0,0.0,0.0
3,9,-0.0,15.744313259066377,0.0,0.0,0.0,0.0
3,10,-0.0,6.531716953713026,321.5287633879715,0.0,0.0,0.0
3,11,-127.69868113396105,13.51762996615835,311.50052567392447,0.0,0.0,0.0
3,12,-0.0,7.248187272685566,640.6227344260908,0.0,0.0,0.0
3,13,-203.90733812683396,5.020378926175935,782.7220957633443,0.0,0.0,0.0
3,14,-0.0,-8.139238255648708,719.9741534012529,0.0,0.0,0.0
3,15,-0.0,0.18358343543915923,0.0,0.0,0.0,0.0
3,16,-234.4421198849211,-10.310202563297818,724.4712993820694,0.0,0.0,0.0
3,17,-0.0,0.7567165908519295,545.7503661922922,0.0,0.0,0.0
3,18,-0.0,6.469268051402926,401.0483072027614,0.0,0.0,0.0
3,19,-54.44941755517722,6.396352832109844,719.3388615484407,0.0,0.0,0.0
3,20,-101.26941625091082,-12.770257634664253,745.4779913739745,0.0,0.0,0.0
3,21,-0.0,-0.9083076876183397,175.75020444620492,0.0,0.0,0.0
3,22,357.45,2.5566219737963527,0.0,0.0,0.0,0.0
3,23,-7.355717734441158,-15.788227577848318,429.23110059757227,0.0,0.0,0.0
3,24,-0.0,25.72702027927928,391.2141910137123,0.0,0.0,0.0
3,25,-0.0,-2.511943915385956,183.1159693778167,0.0,0.0,0.0
3,26,-343.9225698859058,-7.637167553995076,763.8987865513759,0.0,0.0,0.0
3,27,-0.0,-5.005950645990852,299.0723175931518,0.0,0.0,0.0
3,28,-258.2199051195099,-0.5637389648263224,597.0470999403786,0.0,0.0,0.0
3,29,-0.0,-0.2542350484666276,717.4498759471304,0.0,0.0,0.0
3,30,-0.0,15.744313259066377,0.0,0.0,0.0,0.0
3,31,-174.31340398594278,-11.187184138191911,473.27149733450136,0.0,0.0,0.0
3,32,-309.54741921762786,16.175208376170048,1000.0,0.0,0.0,0.0
3,33,-253.25907222884035,-10.472059135457213,813.4372970772312,0.0,0.0,0.0
3,34,-0.0,3.4015863453256223,518.0252985854922,0.0,0.0,0.0
3,35,-193.55801433767837,-6.277852970569895,478.68171773898115,0.0,0.0,0.0
3,36,-0.0,-13.288538122694273,382.68336402418765,0.0,0.0,0.0
3,37,-0.0,-1.3615455184928411,519.6295794095015,0.0,0.0,0.0
3,38,-0.0,-6.526382449558196,0.0,0.0,0.0,0.0
3,39,-0.0,-7.592653093612087,711.8862663030757,0.0,0.0,0.0
3,40,-253.85779343978322,-9.764541760677556,789.0684843694079,0.0,0.0,0.0
3,41,-287.6427760572746,-8.674663593215406,830.2615851402632,0.0,0.0,0.0
3,42,-0.0,-3.529806263521414,467.5108047083295,100.0,1676.2466,22117.258754613464
3,43,-334.00090410456653,-9.528941069552333,866.9579853717476,0.0,0.0,0.0
3,44,-31.64669257840963,15.744313259066377,418.3856391383862,0.0,0.0,0.0
3,45,-0.0,-10.466027737474569,756.0430760390881,21.229999999536677,588.2202893471627,7761.280675650468
3,46,-351.7914772297265,-10.629539571474917,703.9996197493457,0.0,0.0,0.0
3,47,-297.31640019408036,6.377687589323795,656.0771059292126,0.0,0.0,0.0
3,48,-0.0,26.777622604844364,41.81065943209527,0.0,0.0,0.0
3,49,-0.0,-1.4250000645648417,421.5416714639112,0.0,0.0,0.0
3,50,-0.0,-6.2098514162513565,452.2104162440203,0.0,0.0,0.0
3,51,-0.0,-0.9824904762036475,0.0,0.0,0.0,0.0
3,52,-190.47887668140066,-4.293589696375691,435.7754047903676,0.0,0.0,0.0
3,53,-0.0,0.8342060354407774,0.0,0.0,0.0,0.0
3,54,-0.0,-0.9824904762036475,195.8214651483144,0.0,0.0,0.0
3,55,456.66,-5.173495604146247,260.02541503488266,0.0,0.0,0.0
3,56,-0.0,19.41229558825761,40.17131257485334,1200.0,10077.9996,0.0
3,57,-0.0,-4.505193803923263,236.16998626718092,0.0,0.0,0.0
3,58,-304.475395244926,1.3036117643874432,1000.0,0.0,0.0,0.0
3,59,-0.0,2.8963221786066238,527.9381619031916,0.0,0.0,0.0
3,60,-0.0,18.97661252008958,789.10559244678,0.0,0.0,0.0
3,61,-279.60280551032724,-5.077458279157787,759.8143599130742,0.0,0.0,0.0
3,62,-0.0,-6.208039148287249,678.4260832802397,0.0,0.0,0.0
3,63,-0.0,8.302373118460437,286.5656707869564,0.0,0.0,0.0
3,64,-0.0,-6.329727131014437,349.3570222018203,0.0,0.0,0.0
3,65,-0.0,-6.526382449558196,681.0699527953701,100.0,2076.0836999999997,27392.914854613467
3,66,179.73,2.5650059354407775,0.0,0.0,0.0,0.0
3,67,-454.7715255119028,-11.819328058205558,1000.0,0.0,0.0,0.0
3,68,-0.0,38.26193180484338,0.0,0.0,0.0,0.0
3,69,-0.0,0.6666443944871189,96.88191203752736,0.0,0.0,0.0
3,70,114.36,0.8749519458484203,291.1256618459707,0.0,0.0,0.0
3,71,-0.0,19.35461252008958,572.3121233880134,600.0,13510.674,304652.45294117654
3,72,-33.648132054990135,6.21760644356034,1000.0,0.0,0.0,0.0
3,73,-0.0,-0.7330100780664356,483.76029736978717,0.0,0.0,0.0
3,74,-0.0,-0.5513859297933301,447.5070588605468,0.0,0.0,0.0
3,75,-0.0,-4.293589696375691,0.0,0.0,0.0,0.0
3,76,-0.0,18.256476627730777,533.4592051733581,0.0,0.0,0.0
3,77,-545.6231926924073,-8.168488454404976,834.1883320802298,0.0,0.0,0.0
3,78,-0.0,-10.262579360976515,351.4690980426166,0.0,0.0,0.0
3,79,-0.0,1.6633770831913444,394.8788100621544,0.0,0.0,0.0
3,80,1299.13,58.39714767484338,0.0,0.0,0.0,0.0
3,81,-0.0,7.344050741881317,373.06545879591147,226.23401094168415,7074.630042722611,93346.30313228263
3,82,-0.0,7.811181977684673,370.33440377100084,0.0,0.0,0.0
3,83,-0.0,3.2213573305814465,410.45394404831586,0.0,0.0,0.0
3,84,-791.9456520344665,-15.835301135829058,1000.0,0.0,0.0,0.0
3,85,-0.0,11.926274264158174,689.8247813793294,0.0,0.0,0.0
3,86,-0.0,-0.46180016171702754,580.1259359086285,0.0,0.0,0.0
3,87,-0.0,0.8634912564011039,545.5542798943661,0.0,0.0,0.0
3,88,-15.327263000137856,-12.41888968351887,657.5457757503317,0.0,0.0,0.0
3,89,-0.0,19.366612520089582,466.46529813421427,600.0,10593.2064,238866.41882352944
4,1,-0.0,0.0,731.5929291781256,0.0,0.0,0.0
4,2,23.43,-1.1302211402175368,479.03622337776284,0.0,0.0,0.0
4,3,-81.09516027554545,-8.447062341803868,562.8120734498508,0.0,0.0,0.0
4,4,-0.0,19.175939540577872,278.8916638883681,0.0,0.0,0.0
4,5,-0.0,18.824972832923947,258.7268846560989,0.0,0.0,0.0
4,6,-247.64633742883737,3.4895894821256284,773.5395242532466,0.0,0.0,0.0
4,7,-0.0,9.439717122933017,38.72330329103109,1700.0,11197.119700000001,0.0
4,8,-204.792535049516,-12.975902321934146,449.4508839379356,0.0,0.0,0.0
4,9,-0.0,15.659223115011155,0.0,0.0,0.0,0.0
4,10,-0.0,6.424434345918527,319.6825017740801,0.0,0.0,0.0
4,11,-125.20690205934784,13.063258613775213,306.51654758308484,0.0,0.0,0.0
4,12,-0.0,6.359821400590972,638.4180929451347,0.0,0.0,0.0
4,13,-199.9285026855226,5.17520017490083,782.3809606388858,0.0,0.0,0.0
4,14,-0.0,-7.833600892999572,718.9164409940136,0.0,0.0,0.0
4,15,-0.0,0.34140173015475517,0.0,0.0,0.0,0.0
4,16,-229.86746051217176,-9.999833851000432,726.8565008123803,0.0,0.0,0.0
4,17,-0.0,0.7499613717972687,546.5371935226,0.0,0.0,0.0
4,18,-0.0,6.362943462899002,401.94616254517206,0.0,0.0,0.0
4,19,-53.38694832617604,6.506153233833725,719.0275549554711,0.0,0.0,0.0
4,20,-99.29335032703807,-12.433734271305038,744.0158207246546,0.0,0.0,0.0
4,21,-0.0,-0.769984322712176,171.48942173574127,0.0,0.0,0.0
4,22,357.45,2.707273955079395,0.0,0.0,0.0,0.0
4,23,-7.212185919024725,-15.380175181501558,428.42356469137405,0.0,0.0,0.0
4,24,-0.0,25.647605049917125,390.0484691048192,0.0,0.0,0.0
4,25,-0.0,-2.357222834270896,178.16582089688526,0.0,0.0,0.0
4,26,-337.2116230278886,-7.496029370495921,763.2784544110815,0.0,0.0,0.0
4,27,-0.0,-4.778444554737998,297.2089295805376,0.0,0.0,0.0
4,28,-253.181270808554,-0.3930920198123619,595.5369817238766,0.0,0.0,0.0
4,29,-0.0,-0.2387147514849104,718.1215624244178,0.0,0.0,0.0
4,30,-0.0,15.659223115011155,0.0,0.0,0.0,0.0
4,31,-170.9120337554929,-10.880576529840008,472.74296268771064,0.0,0.0,0.0
4,32,-303.50723325049285,16.078232372006987,1000.0,0.0,0.0,0.0
4,33,-248.3172384445606,-10.14504883176804,813.1906389201207,0.0,0.0,0.0
4,34,-0.0,3.5592757944823887,517.336489773422,0.0,0.0,0.0
4,35,-189.78112482270876,-6.1653833427943185,477.6117468987848,0.0,0.0,0.0
4,36,-0.0,-12.9266986673453,381.4553896219867,0.0,0.0,0.0
4,37,-0.0,-1.2038490113985088,519.3120678460714,0.0,0.0,0.0
4,38,-0.0,-6.259519566106089,0.0,0.0,0.0,0.0
4,39,-0.0,-7.4526339205649075,712.7287071892862,0.0,0.0,0.0
4,40,-248.90427683331842,-9.518141717275437,788.4147466313201,0.0,0.0,0.0
4,41,-282.0300144846529,-8.47660315344845,830.6578344934986,0.0,0.0,0.0
4,42,-0.0,-3.4919194768613098,467.6171973593044,100.0,1676.2466,22117.258754613464
4,43,-327.48355829990174,-9.309059995387798,866.8795091930989,0.0,0.0,0.0
4,44,-31.029171977199397,15.659223115011155,417.2604835267315,0.0,0.0,0.0
4,45,-0.0,-10.139157046561792,753.9450669682292,21.229999999536666,588.2202893471624,7761.280675650464
4,46,-344.92698470870573,-10.354276701974852,703.026868053176,0.0,0.0,0.0
4,47,-291.51487759444007,6.5381786474444965,653.8732372606027,0.0,0.0,0.0
4,48,-0.0,26.68518128783433,41.140498206657824,0.0,0.0,0.0
4,49,-0.0,-1.2671817698492458,418.40417334065086,0.0,0.0,0.0
4,50,-0.0,-6.0992888544851676,449.2004668764366,0.0,0.0,0.0
4,51,-0.0,-0.8318384949206052,0.0,0.0,0.0,0.0
4,52,-186.76207025195419,-4.351085155047137,435.28811190188344,0.0,0.0,0.0
4,53,-0.0,0.9920243301563734,0.0,0.0,0.0,0.0
4,54,-0.0,-0.8318384949206052,194.76928812764564,0.0,0.0,0.0
4,55,456.66,-4.9287819172678775,256.67012247503,0.0,0.0,0.0
4,56,-0.0,19.264234766962453,39.55375096470164,1200.0,10077.9996,0.0
4,57,-0.0,-4.285809371678333,233.31716759096523,0.0,0.0,0.0
4,58,-298.53417947144436,1.515373894656292,1000.0,0.0,0.0,0.0
4,59,-0.0,2.562074947415587,527.026479301319,0.0,0.0,0.0
4,60,-0.0,18.824972832923947,789.1055921841241,0.0,0.0,0.0
4,61,-274.14692754990494,-5.167922718830056,759.0543223216124,0.0,0.0,0.0
4,62,-0.0,-5.947406635588627,677.3400894904864,0.0,0.0,0.0
4,63,-0.0,8.19052054652752,284.7832805124648,0.0,0.0,0.0
4,64,-0.0,-6.067221439032858,347.49080623580494,0.0,0.0,0.0
4,65,-0.0,-6.259519566106089,680.4484402783186,100.0,2076.0836999999997,27392.914854613467
4,66,179.73,2.722824230156373,0.0,0.0,0.0,0.0
4,67,-445.8975875750519,-11.49082488622305,1000.0,0.0,0.0,0.0
4,68,-0.0,38.16949048783334,0.0,0.0,0.0,0.0
4,69,-0.0,0.7357171229330167,88.55127700728757,0.0,0.0,0.0
4,70,114.36,0.7950614651468086,291.1183071813752,0.0,0.0,0.0
4,71,-0.0,19.202972832923948,571.6221800551182,600.0,13510.674,304652.45294117654
4,72,-32.991557448189845,6.139842908434707,1000.0,0.0,0.0,0.0
4,73,-0.0,-0.6178873063511645,484.2272676174104,0.0,0.0,0.0
4,74,-0.0,-0.448522678545606,446.30892522277503,0.0,0.0,0.0
4,75,-0.0,-4.351085155047137,0.0,0.0,0.0,0.0
4,76,-0.0,18.12065019835103,533.203319253636,0.0,0.0,0.0
4,77,-534.9764699377038,-7.862207126350686,833.598946865286,0.0,0.0,0.0
4,78,-0.0,-9.953026092179547,351.20868658805875,0.0,0.0,0.0
4,79,-0.0,1.5475708662881793,387.00895324501033,0.0,0.0,0.0
4,80,1299.13,58.304706357833346,0.0,0.0,0.0,0.0
4,81,-0.0,6.4494791421380935,358.07177994458596,90.06821491251304,2816.549538516165,37163.00151693024
4,82,-0.0,7.702323069180977,369.25969804188634,0.0,0.0,0.0
4,83,-0.0,2.868287469538463,400.48221997069453,0.0,0.0,0.0
4,84,-776.4924493353701,-15.426531111110233,1000.0,0.0,0.0,0.0
4,85,-0.0,11.919670165916871,689.3984070720322,0.0,0.0,0.0
4,86,-0.0,-0.36928089173568246,577.9894268513235,0.0,0.0,0.0
4,87,-0.0,0.8437759722128519,547.0799286190354,0.0,0.0,0.0
4,88,-15.028182752200358,-12.086335497786921,655.9252056161316,0.0,0.0,0.0
4,89,-0.0,19.214972832923948,465.6940458675957,600.0,10593.2064,238866.41882352944
