Hour,from,to,Flow,Pn,Pb
2,79,87,266.35105447579707,0.0,0.0
2,79,83,-529.5377439249437,0.0,529.5377439249437
2,35,26,8.834938336464226,0.0,0.0
2,26,39,-207.16470662211015,0.0,207.16470662210997
2,61,26,0.3811864845112862,0.0,0.0
2,67,26,-4.026363084478456,0.0,4.026363084478451
2,40,26,-11.85269684952505,0.0,11.852696849525032
2,77,26,-0.1752367426344048,0.0,0.1752367426344037
2,46,26,-2.8728901959966398,0.0,2.8728901959966358
2,3,26,-12.178837050886964,0.0,12.178837050886926
2,28,26,1.5275640266942303,0.0,0.0
2,43,26,-69.03857917224438,0.0,69.03857917224428
2,41,26,-4.2658307383263105,0.0,4.265830738326301
2,35,50,-319.0,0.0,319.0
2,42,35,8.417698729599728,0.0,0.0
2,2,35,52.29368729826093,0.0,0.0
2,61,35,1.5200027723152556,0.0,0.0
2,67,35,-3.080209281638369,0.0,3.080209281638367
2,40,35,-23.56299930208701,0.0,23.562999302086993
2,77,35,-0.45823101661070775,0.0,0.45823101661070753
2,46,35,-54.27482068366158,0.0,54.274820683661545
2,3,35,-1.3824197212887517,0.0,1.3824197212887501
2,52,35,0.6851259679951308,0.0,0.0
2,28,35,1.1001426074552132,0.0,0.0
2,43,35,-4.161196900179852,0.0,4.161196900179849
2,41,35,-85.00078643147017,0.0,85.00078643147009
2,50,42,-136.9635157777677,0.0,136.9635157777676
2,39,42,-207.16470662211015,0.0,207.16470662211015
2,44,30,0.0,0.0,0.0
2,44,5,-362.5671469647618,0.0,362.5671469647618
2,44,9,0.0,0.0,0.0
2,19,47,0.022886139132954834,0.0,0.0
2,19,13,11.00169302444589,0.0,0.0
2,17,69,38.26091099065985,0.0,0.0
2,17,29,215.86626033706145,0.0,0.0
2,87,69,67.53547427522024,0.0,0.0
2,87,1,198.81558020057687,0.0,0.0
2,11,5,-676.7635179184994,0.0,676.7635179184994
2,11,81,544.328306416001,0.0,0.0
2,81,12,260.11550619038525,0.0,0.0
2,81,83,670.7588765565433,0.0,0.0
2,10,18,147.6587741901826,0.0,0.0
2,10,63,-563.8169383682798,0.0,563.8169383682798
2,7,69,1700.0,0.0,0.0
2,21,69,-241.81986912887314,0.0,241.81986912887294
2,21,54,-26.30427105011698,0.0,26.304271050116768
2,21,57,268.1241401797124,0.0,0.0
2,59,83,-141.22113263159966,0.0,141.22113263159966
2,2,42,111.32478849805709,0.0,0.0
2,27,57,-180.9372269364227,0.0,180.9372269364227
2,8,36,-235.11514945893822,0.0,235.11514945893822
2,8,84,26.184891435912988,0.0,0.0
2,36,31,-54.177922522515544,0.0,54.17792252251553
2,2,61,3.966415393660559,0.0,0.0
2,2,52,0.9912959491454638,0.0,0.0
2,84,61,-25.74507883799591,0.0,25.7450788379959
2,52,61,64.26714137066124,0.0,0.0
2,5,76,244.5137062320541,0.0,0.0
2,5,63,845.4698643513183,0.0,0.0
2,5,89,-600.0,0.0,600.0
2,5,71,-600.0,0.0,600.0
2,5,56,-783.9532425070663,0.0,783.9532425070666
2,5,48,-796.1145864003009,0.0,796.1145864003009
2,5,60,0.0,0.0,0.0
2,6,34,-329.7246088812689,0.0,329.7246088812689
2,67,6,-1.9926534716679356,0.0,1.9926534716679356
2,65,6,-19.996057373969183,0.0,19.996057373969176
2,77,6,-92.69977549741628,0.0,92.69977549741628
2,28,6,-10.560763546451625,0.0,10.560763546451625
2,43,6,-5.781386346257252,0.0,5.781386346257252
2,41,6,-4.931992661426252,0.0,4.931992661426252
2,48,24,503.0154135995873,0.0,0.0
2,48,68,-1299.1299999998882,0.0,1299.1299999998882
2,84,23,-219.49296420001252,0.0,219.49296420001255
2,37,54,-102.63046887836245,0.0,102.63046887836245
2,51,54,0.0,0.0,0.0
2,33,45,-26.179849394754864,0.0,26.179849394754797
2,67,33,-17.130667736915445,0.0,17.1306677369154
2,40,33,0.07102243579001442,0.0,0.0
2,33,65,-51.94056610550402,0.0,51.94056610550396
2,3,33,0.2023306406856021,0.0,0.0
2,33,16,-0.23880802695427036,0.0,0.23880802695425984
2,45,16,-4.94984939505992,0.0,4.949849395059921
2,74,73,65.48876818391575,0.0,0.0
2,74,69,-259.3046645346258,0.0,259.3046645346258
2,86,69,-230.41707195675534,0.0,230.41707195675534
