Hour,from,to,Flow,Pn,Pb
1,32,5,-345.01186991426226,0.0,345.01186991426226
1,85,44,-182.21443528053805,0.0,182.21443528053805
1,19,58,95.39336253860886,0.0,0.0
1,58,13,-61.75095284282872,0.0,61.750952842828696
1,55,62,257.83138369032105,0.0,0.0
1,55,25,-222.42809048702105,0.0,222.428090487021
1,55,64,254.25623162657848,0.0,0.0
1,55,57,-219.71124019940984,0.0,219.71124019940964
1,20,88,-121.4176358657697,0.0,121.4176358657694
1,20,35,-1.0976576621104461,0.0,1.0976576621104455
1,20,8,0.061251516126925865,0.0,0.0
1,20,2,-1.9999104891179704,0.0,1.9999104891179704
1,20,61,-55.654707524739464,0.0,55.65470752473945
1,20,84,273.64518157869844,0.0,0.0
1,20,52,-2.9286925735711526,0.0,2.9286925735711504
1,88,8,0.7879478225737836,0.0,0.0
1,88,61,-7.844653954744676,0.0,7.844653954744675
1,88,84,53.930890712238416,0.0,0.0
1,79,17,10.60877412101295,0.0,0.0
1,79,10,-303.58369501289974,0.0,303.5836950128995
1,79,87,12.460694617837008,0.0,0.0
1,79,83,-189.32753404993952,0.0,189.32753404993935
1,35,26,8.74776820577894,0.0,0.0
1,26,39,-168.61097569581528,0.0,168.6109756958151
1,61,26,0.21371192299131678,0.0,0.0
1,67,26,-2.7967006483416155,0.0,2.796700648341613
1,40,26,-5.738248091241459,0.0,5.738248091241459
1,77,26,-0.1376817036256214,0.0,0.1376817036256206
1,46,26,-1.3269702786539912,0.0,1.326970278653988
1,3,26,8.877438560706729,0.0,0.0
1,28,26,1.2334323006365049,0.0,0.0
1,43,26,-58.03223569844166,0.0,58.032235698441525
1,41,26,-3.0068841347506705,0.0,3.006884134750649
1,35,50,-301.93592108902703,0.0,301.93592108902703
1,42,35,6.117946468153455,0.0,0.0
1,2,35,46.682123977093774,0.0,0.0
1,61,35,0.155113175486145,0.0,0.0
1,67,35,-2.36227574185669,0.0,2.36227574185669
1,40,35,-16.04382383666251,0.0,16.04382383666251
1,77,35,-0.42074976204333747,0.0,0.42074976204333714
1,46,35,-34.06296235808457,0.0,34.06296235808455
1,3,35,-0.3497446484656235,0.0,0.3497446484656219
1,52,35,0.28321300493054824,0.0,0.0
1,28,35,0.8366600365339778,0.0,0.0
1,43,35,-3.7546133077673605,0.0,3.754613307767354
1,41,35,-73.43767450665773,0.0,73.43767450665757
1,50,42,-98.77489212834666,0.0,98.77489212834666
1,39,42,-168.61097569581045,0.0,168.61097569581045
1,44,30,0.0,0.0,0.0
1,44,5,-383.1474948756365,0.0,383.1474948756413
1,44,9,0.0,0.0,0.0
1,19,47,-0.07797600220878463,0.0,0.07797600220878298
1,19,13,9.334334608372309,0.0,0.0
1,17,69,-236.63386878584788,0.0,236.63386878584788
1,17,29,247.24264290686563,0.0,0.0
1,87,69,-214.99311633965155,0.0,214.99311633965146
1,87,1,227.45381095749332,0.0,0.0
1,11,5,-718.7808831560069,0.0,718.7808831560069
1,11,81,576.4519279511285,0.0,0.0
1,81,12,234.72156507599752,0.0,0.0
1,81,83,341.73036287570557,0.0,0.0
1,10,18,152.12903804304565,0.0,0.0
1,10,63,-455.7127330559405,0.0,455.7127330559405
1,7,69,1700.0,0.0,0.0
1,21,69,508.1335106884564,0.0,0.0
1,21,54,-786.2219536315407,0.0,786.2219536315408
1,21,57,438.88744976155107,0.0,0.0
1,59,83,-152.40282882577074,0.0,152.40282882577074
1,2,42,121.10098546201786,0.0,0.0
1,27,57,-219.17620956214608,0.0,219.17620956214608
1,8,36,-264.2740470781159,0.0,264.2740470781159
1,8,84,32.32531700602084,0.0,0.0
1,36,31,-45.09783751596023,0.0,45.09783751596018
1,2,61,4.587059871219383,0.0,0.0
1,2,52,1.1889582436063022,0.0,0.0
1,84,61,-18.887297653475034,0.0,18.887297653475027
1,52,61,62.31069383427662,0.0,0.0
1,5,76,252.7106889414283,0.0,0.0
1,5,63,750.4069777622638,0.0,0.0
1,5,89,-600.0,0.0,600.0
1,5,71,-600.0,0.0,600.0
1,5,56,-794.9917667293863,0.0,794.9917667293912
1,5,48,-787.6279844395161,0.0,787.6279844395161
1,5,60,-1.2190097489489463e-09,0.0,1.2190097489489463e-09
1,6,34,-332.5618365192148,0.0,332.5618365192148
1,67,6,-1.5512895715301962,0.0,1.5512895715301962
1,65,6,-14.666838812733696,0.0,14.66683881273369
1,77,6,-75.15037752032752,0.0,75.15037752032752
1,28,6,-8.674975164776983,0.0,8.674975164776967
1,43,6,-4.722738491569797,0.0,4.722738491569795
1,41,6,-3.9570831048685497,0.0,3.9570831048685484
1,48,24,511.5020155605016,0.0,0.0
1,48,68,-1299.1300000000083,0.0,1299.1300000000083
1,84,23,-246.05777874807507,0.0,246.05777874807507
1,37,54,761.4390724818558,0.0,0.0
1,51,54,0.0,0.0,0.0
1,33,45,3.6810593949055304,0.0,0.0
1,67,33,-44.595524781458444,0.0,44.59552478145841
1,40,33,-0.30019200841646443,0.0,0.30019200841646443
1,33,65,-6.357478741640114,0.0,6.3574787416400795
1,3,33,-0.046741132159792816,0.0,0.04674113215979259
1,33,16,0.17142629769038314,0.0,0.0
1,45,16,3.681059395600451,0.0,0.0
1,74,73,110.3220976033134,0.0,0.0
1,74,69,-329.943049424419,0.0,329.943049424419
1,86,69,-255.96805679932805,0.0,255.96805679932805
1,67,40,-2.5107762412779437,0.0,2.5107762412779415
1,67,65,-123.0665001650026,0.0,123.0665001650026
1,67,77,-4.02597865231897,0.0,4.025978652318962
1,67,46,-1.3708009068576288,0.0,1.3708009068576246
1,67,3,-4.124648751907186,0.0,4.124648751907184
1,28,67,1.9093787968838174,0.0,0.0
1,43,67,21.015380737089213,0.0,0.0
1,41,67,1.2094710810878486,0.0,0.0
1,67,16,-40.36733288149027,0.0,40.36733288149023
1,40,65,-1.0317496828590833,0.0,1.0317496828590818
1,40,77,-0.07710240610915357,0.0,0.07710240610915298
1,40,46,7.286098680328677,0.0,0.0
1,40,3,-42.501822199402916,0.0,42.50182219940285
1,28,40,0.9769784056701679,0.0,0.0
1,43,40,-0.5034962764105794,0.0,0.5034962764105764
1,41,40,6.545619277288418,0.0,0.0
1,40,16,-0.4058386253764525,0.0,0.40583862537645166
1,47,13,81.86863448389268,0.0,0.0
1,73,49,181.74516953236014,0.0,0.0
1,73,69,-249.10467944201352,0.0,249.10467944201343
1,65,38,0.0,0.0,0.0
1,77,65,-72.41063954154416,0.0,72.41063954154407
1,46,65,-0.796344988337879,0.0,0.7963449883378777
1,3,65,-0.3255651403593741,0.0,0.3255651403593731
1,28,65,5.454589336320388,0.0,0.0
1,43,65,-1.5666854028528383,0.0,1.566685402852837
1,41,65,-0.5597887464833629,0.0,0.5597887464833624
1,16,65,-3.4825192506417078,0.0,3.482519250641687
1,49,15,-179.73000000002088,0.0,179.73000000002088
1,77,14,-170.43750391033183,0.0,170.43750391033183
1,46,77,-0.10553303911313754,0.0,0.10553303911313727
1,28,77,40.04330278246814,0.0,0.0
1,43,77,-1.6467894169479365,0.0,1.6467894169479358
1,41,77,-0.20867577078499697,0.0,0.20867577078499622
1,69,25,415.9925924602348,0.0,0.0
1,46,3,-35.328732383016884,0.0,35.32873238301684
1,46,31,3.0601955363375097,0.0,0.0
1,43,46,-0.09311027404384858,0.0,0.09311027404384742
1,41,46,0.2854089147633825,0.0,0.0
1,46,16,-34.01163664910699,0.0,34.01163664910695
1,3,31,42.757407057673475,0.0,0.0
1,43,3,-0.5281679055219847,0.0,0.5281679055219834
1,41,3,-0.41632000430058974,0.0,0.41632000430058813
1,3,16,-3.9154628475507707,0.0,3.9154628475507707
1,15,53,-179.73000000000886,0.0,179.73000000000886
1,63,82,294.69424470632794,0.0,0.0
1,52,75,0.0,0.0,0.0
1,4,56,-405.00823327025864,0.0,405.00823327025864
1,43,28,-41.773116665352035,0.0,41.773116665352035
1,28,41,45.0709971714994,0.0,0.0
1,43,41,-28.21378748050149,0.0,28.213787480501423
1,16,78,-332.66711885033425,0.0,332.66711885033425
1,85,58,182.21443528054286,0.0,0.0
1,55,88,185.3751083043154,0.0,0.0
1,55,20,201.3366070652207,0.0,0.0
1,70,20,2.142945264982322,0.0,0.0
1,79,26,266.68073136331856,0.0,0.0
1,79,50,203.16102896067557,0.0,0.0
1,44,19,165.6606460480219,0.0,0.0
1,19,6,0.32330743277287544,0.0,0.0
1,59,42,152.40282882577552,0.0,0.0
1,27,36,219.1762095621509,0.0,0.0
1,12,61,234.7215650760023,0.0,0.0
1,18,2,152.12903804305043,0.0,0.0
1,70,61,92.77270568085372,0.0,0.0
1,5,34,332.56183651921003,0.0,0.0
1,47,6,30.27199051609018,0.0,0.0
1,13,6,27.078160642480032,0.0,0.0
1,64,23,254.2562316265833,0.0,0.0
1,62,84,257.83138369032594,0.0,0.0
1,37,33,324.71210409713825,0.0,0.0
1,74,40,219.6209518211103,0.0,0.0
1,86,67,255.9680567993329,0.0,0.0
1,24,47,511.5020155608485,0.0,0.0
1,47,65,8.175938528053146,0.0,0.0
1,47,77,45.42587625120165,0.0,0.0
1,47,28,7.965113658610898,0.0,0.0
1,47,43,3.596235142624635,0.0,0.0
1,47,41,2.740692245622666,0.0,0.0
1,73,65,177.6816075129716,0.0,0.0
1,13,65,3.6182974681190623,0.0,0.0
1,49,77,191.0376656220588,0.0,0.0
1,49,14,170.43750391032702,0.0,0.0
1,13,77,19.134824082486933,0.0,0.0
1,69,46,283.4161948830862,0.0,0.0
1,69,3,222.08195255354883,0.0,0.0
1,70,52,19.444349054168782,0.0,0.0
1,76,13,252.7106889414331,0.0,0.0
1,13,28,3.4539617764859036,0.0,0.0
1,13,43,1.6087209611267146,0.0,0.0
1,25,31,193.56450197321868,0.0,0.0
1,82,52,257.1910893295115,0.0,0.0
1,82,72,37.503155376825944,0.0,0.0
1,4,28,405.0082332702635,0.0,0.0
1,68,80,-1299.1299999999985,0.0,1299.1299999999985
1,53,66,-179.72999999999683,0.0,179.72999999999683
1,1,41,227.4538109574982,0.0,0.0
1,29,43,247.24264290687046,0.0,0.0
1,54,78,332.6671188503294,0.0,0.0
1,22,54,357.45,0.0,0.0
2,32,5,-336.50240308172135,0.0,336.50240308172135
2,85,44,-178.22114895066665,0.0,178.22114895066665
2,19,58,93.17397788155755,0.0,0.0
2,58,13,-59.593587071703425,0.0,59.59358707170341
2,55,62,250.36659482836052,0.0,0.0
2,55,25,-220.80065795548973,0.0,220.80065795548956
2,55,64,246.895111897063,0.0,0.0
2,55,57,-193.90800003740233,0.0,193.9080000374023
2,20,88,-117.32545726160303,0.0,117.32545726160288
2,20,35,-1.1160500744116055,0.0,1.1160500744116044
2,20,8,1.0497815762539953,0.0,0.0
2,20,2,-2.017408293444174,0.0,2.017408293444173
2,20,61,-59.137744473765174,0.0,59.13774447376514
2,20,84,268.5308044297181,0.0,0.0
2,20,52,-3.0987295329011153,0.0,3.098729532901113
2,88,8,0.9273492082665755,0.0,0.0
2,88,61,-8.406108663092981,0.0,8.406108663092976
2,88,84,52.82934048578709,0.0,0.0
2,79,17,38.50017426512702,0.0,0.0
2,79,10,-324.8234876657274,0.0,324.8234876657274
2,79,87,41.49622905918707,0.0,0.0
2,79,83,-213.92639684827247,0.0,213.92639684827225
2,35,26,8.609552653564638,0.0,0.0
2,26,39,-167.06442931604602,0.0,167.06442931604568
2,61,26,0.24295273851397625,0.0,0.0
2,67,26,-2.876068235708847,0.0,2.8760682357088427
2,40,26,-6.177099254234116,0.0,6.177099254234108
2,77,26,-0.1178297020551825,0.0,0.1178297020551815
2,46,26,-1.4557088212502698,0.0,1.4557088212502656
2,3,26,6.6411037979382,0.0,0.0
2,28,26,1.309108303127519,0.0,0.0
2,43,26,-56.947799762041925,0.0,56.947799762041825
2,41,26,-2.940519334622088,0.0,2.940519334622067
2,35,50,-296.5875155173536,0.0,296.5875155173536
2,42,35,6.089133051010201,0.0,0.0
2,2,35,46.704418116723474,0.0,0.0
2,61,35,0.42160827411745244,0.0,0.0
2,67,35,-2.396341792027238,0.0,2.396341792027238
2,40,35,-16.433667466251418,0.0,16.433667466251407
2,77,35,-0.3978393237325055,0.0,0.39783932373250463
2,46,35,-35.465785854704585,0.0,35.465785854704535
2,3,35,-0.44624188437768153,0.0,0.4462418843776792
2,52,35,0.36653737075659687,0.0,0.0
2,28,35,0.9095913050230598,0.0,0.0
2,43,35,-3.6893595586348735,0.0,3.689359558634873
2,41,35,-72.11117229603953,0.0,72.1111722960394
2,50,42,-98.35280947862633,0.0,98.35280947862628
2,39,42,-167.06442931596214,0.0,167.06442931596214
2,44,30,0.0,0.0,0.0
2,44,5,-374.7771890883321,0.0,374.77718908833214
2,44,9,0.0,0.0,0.0
2,19,47,-0.06582530519188774,0.0,0.06582530519188623
2,19,13,9.518686092176825,0.0,0.0
2,17,69,-200.99585453642808,0.0,200.99585453642806
2,17,29,239.496028801639,0.0,0.0
2,87,69,-178.81784269759586,0.0,178.81784269759567
2,87,1,220.3140717568668,0.0,0.0
2,11,5,-733.1225184370713,0.0,733.1225184370713
2,11,81,594.3040033916992,0.0,0.0
2,81,12,230.5237038268782,0.0,0.0
2,81,83,363.780299573736,0.0,0.0
2,10,18,152.41410561871447,0.0,0.0
2,10,63,-477.237593284358,0.0,477.237593284358
2,7,69,1699.9999999937354,0.0,0.0
2,21,69,383.4633740366322,0.0,0.0
2,21,54,-787.7383607901564,0.0,787.7383607901565
2,21,57,404.2749868282313,0.0,0.0
2,59,83,-149.8539027255474,0.0,149.8539027255474
2,2,42,121.6524690803935,0.0,0.0
2,27,57,-210.36698679091285,0.0,210.36698679091285
2,8,36,-255.89787755373146,0.0,255.89787755373146
2,8,84,30.818870534582633,0.0,0.0
2,36,31,-45.530890762650856,0.0,45.53089076265081
2,2,61,4.357303237596658,0.0,0.0
2,2,52,1.1125068907244196,0.0,0.0
2,84,61,-19.462764060785066,0.0,19.46276406078506
2,52,61,63.96059362802533,0.0,0.0
2,5,76,248.15167708391337,0.0,0.0
2,5,63,767.8185199728604,0.0,0.0
2,5,89,-599.9999999889443,0.0,599.9999999889443
2,5,71,-599.9999999836035,0.0,599.9999999836035
2,5,56,-796.197859624381,0.0,796.197859624381
2,5,48,-792.7449727163422,0.0,792.7449727163422
2,5,60,-1.9541909234772414e-08,0.0,1.9541909234772414e-08
2,6,34,-328.5705246693334,0.0,328.5705246693334
2,67,6,-1.6256073238907514,0.0,1.6256073238907507
2,65,6,-15.923922872399217,0.0,15.923922872399217
2,77,6,-78.29598333158408,0.0,78.29598333158405
2,28,6,-9.047145737314935,0.0,9.047145737314935
2,43,6,-4.924832599170374,0.0,4.924832599170374
2,41,6,-4.148263069416543,0.0,4.148263069416543
2,48,24,506.38502728399186,0.0,0.0
2,48,68,-1299.1300000003341,0.0,1299.1300000003341
2,84,23,-238.89886789595198,0.0,238.89886789595198
2,37,54,745.8402902568257,0.0,0.0
2,51,54,0.0,0.0,0.0
2,33,45,2.9520623144481686,0.0,0.0
2,67,33,-40.97275231613066,0.0,40.972752316130624
2,40,33,-0.25401924584288205,0.0,0.25401924584288116
2,33,65,-10.369509759432162,0.0,10.369509759432162
2,3,33,-0.018986618788228833,0.0,0.018986618788228382
2,33,16,0.13747703055050733,0.0,0.0
2,45,16,2.9520623254445084,0.0,0.0
2,74,73,102.29151066162567,0.0,0.0
2,74,69,-315.51804318847604,0.0,315.51804318847604
