Hour,index,key_0,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions,type
1,9.0,71,-0.0,15.739816251993147,,0.0,600.0,13510.674,304652.45294117654,COW
1,,72,-37.503155376825944,3.6428285980315422,,0.0,0.0,0.0,0.0,
1,,73,-0.0,-0.1986863201043434,,0.0,0.0,0.0,0.0,
1,,74,-0.0,0.148050985974578,,0.0,0.0,0.0,0.0,
1,,75,-0.0,-7.351343007357968,,0.0,0.0,0.0,0.0,
1,,76,-0.0,14.591297498600625,,0.0,0.0,0.0,0.0,
1,,77,-608.1345418908186,-10.158169767623235,,0.0,0.0,0.0,0.0,
1,,78,-0.0,-8.310269949724216,,0.0,0.0,0.0,0.0,
1,,79,-0.0,1.073840767385036,,0.0,0.0,0.0,0.0,
1,,80,1299.13,54.60658082169675,,0.0,0.0,0.0,0.0,
1,10.0,81,-0.0,4.103594579413539,,0.0,0.0,0.0,0.0,NG
1,,82,-0.0,5.418978036677913,,0.0,0.0,0.0,0.0,
1,,83,-0.0,1.716912036804274,,0.0,0.0,0.0,0.0,
1,,84,-882.6778493888385,-16.310678302275733,,0.0,0.0,0.0,0.0,
1,,85,-0.0,7.638939093337058,,0.0,0.0,0.0,0.0,
1,,86,-0.0,0.49069973525479327,,0.0,0.0,0.0,0.0,
1,,87,-0.0,1.0312242704434311,,0.0,0.0,0.0,0.0,
1,,88,-17.083287858482993,-12.631698279113152,,0.0,0.0,0.0,0.0,
1,11.0,89,-0.0,15.751816251993205,,0.0,600.0,10593.2064,238866.41882352944,COW
2,,1,-0.0,0.0,,0.0,0.0,0.0,0.0,
2,,2,23.43,-3.2203048662213405,,0.0,0.0,0.0,0.0,
2,,3,-89.91125522368118,-8.706384737282065,,0.0,0.0,0.0,0.0,
2,,4,-0.0,16.291438860638777,,0.0,0.0,0.0,0.0,
2,,5,-0.0,15.94236650872358,,0.0,0.0,0.0,0.0,
2,,6,-274.5687039043749,-0.10961790350461342,,0.0,0.0,0.0,0.0,
2,0.0,7,-0.0,10.333664692139564,,0.0,1700.0,11197.119700000001,0.0,NUC
2,,8,-227.05613780375327,-12.936363330593394,,0.0,0.0,0.0,0.0,
2,,9,-0.0,12.479425281540443,,0.0,0.0,0.0,0.0,
2,,10,-0.0,4.831579919785327,,0.0,0.0,0.0,0.0,
2,,11,-138.81851504545605,10.47327252115565,,0.0,0.0,0.0,0.0,
2,,12,-0.0,4.307276124925352,,0.0,0.0,0.0,0.0,
2,,13,-221.66332208196062,1.274369027930561,,0.0,0.0,0.0,0.0,
2,,14,-0.0,-9.756967809647904,,0.0,0.0,0.0,0.0,
2,,15,-0.0,0.1834838838108226,,0.0,0.0,0.0,0.0,
2,,16,-254.8570326454086,-8.626997651012516,,0.0,0.0,0.0,0.0,
2,,17,-0.0,0.9864779575734701,,0.0,0.0,0.0,0.0,
2,,18,-0.0,4.7660418543670175,,0.0,0.0,0.0,0.0,
2,,19,-59.190801525745016,2.499033661877206,,0.0,0.0,0.0,0.0,
2,,20,-110.08782438969857,-12.840203338218885,,0.0,0.0,0.0,0.0,
2,1.0,21,-0.0,3.7310439820801093,,0.0,0.0,0.0,0.0,COW
2,,22,357.45,8.632943796458903,,0.0,0.0,0.0,0.0,
2,,23,-7.9962440012787805,-15.9797305234041,,0.0,0.0,0.0,0.0,
2,2.0,24,-0.0,22.537537736438594,,0.0,0.0,0.0,0.0,NG
2,,25,-0.0,-1.5528987192966497,,0.0,0.0,0.0,0.0,
2,,26,-373.8708968504881,-9.280973038098182,,0.0,0.0,0.0,0.0,
2,,27,-0.0,-2.8238016661057372,,0.0,0.0,0.0,0.0,
2,,28,-280.70535627744925,-3.3975497016559757,,0.0,0.0,0.0,0.0,
